id,title,short_title,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,seniority,next_election,total_votes,missed_votes,total_present,last_updated,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,congress,chamber,senate_class,state_rank,lis_id,age,generation
H001053,Representative,Rep.,Vicky,null,Hartzler,null,1960-10-13,F,R,,RepHartzler,Congresswoman.Hartzler,repvickyhartzler,412444,95050,8783,21149,N00031005,/m/09v2dv4,H0MO04086,https://hartzler.house.gov,https://hartzler.house.gov/rss.xml,null,true,null,0.471,12,2022,868,81,0,2022-08-25 13:00:30 -0400,2235 Rayburn House Office Building,202-225-2876,null,MO,4,false,2904,9.33,95.4,4.48,117,house,null,null,null,61,Baby Boomers
H000324,Representative,Rep.,Alcee,L.,Hastings,null,1936-09-05,M,D,,RepHastingsFL,95696782238,RepAlceeHastings,400170,1858,26798,29337,N00002884,/m/02534d,H2FL23021,https://alceehastings.house.gov,https://alceehastings.house.gov/news/rss.aspx,null,false,null,-0.564,30,2022,92,6,0,2022-08-12 18:33:07 -0400,2365 Rayburn House Office Building,202-225-1313,null,FL,20,false,1220,6.52,98.84,1.16,117,house,null,null,null,85,Silent Generation
H001081,Representative,Rep.,Jahana,null,Hayes,null,1973-03-08,F,D,null,RepJahanaHayes,null,null,412763,null,181744,null,N00043421,/g/11cn8wstn6,H8CT05245,https://hayes.house.gov,null,null,true,null,null,4,2022,868,3,0,2022-08-25 13:00:32 -0400,1415 Longworth House Office Building,202-225-4476,null,CT,5,false,0905,0.35,98.38,1.51,117,house,null,null,null,49,Gen X
H001082,Representative,Rep.,Kevin,null,Hern,null,1961-12-04,M,R,null,repkevinhern,null,null,412748,null,180004,null,N00040829,/g/11gzqw48lf,H8OK01157,https://hern.house.gov,null,null,true,null,null,6,2022,868,14,0,2022-08-25 13:00:28 -0400,1019 Longworth House Office Building,202-225-2211,null,OK,1,false,4001,1.61,89.4,10.48,117,house,null,null,null,60,Baby Boomers
H001084,Representative,Rep.,Yvette,null,Herrell,null,1964-03-16,F,R,null,RepHerrell,null,null,456834,null,121681,null,N00041454,/m/0_qf84y,H8NM02156,https://herrell.house.gov,null,null,true,null,null,2,2022,868,25,0,2022-08-25 13:00:28 -0400,1305 Longworth House Office Building,202-225-2365,null,NM,2,false,3502,2.88,89.25,10.63,117,house,null,null,null,58,Baby Boomers
H001056,Representative,Rep.,Jaime,null,Herrera Beutler,null,1978-11-03,F,R,,HerreraBeutler,herrerabeutler,RepHerreraBeutler,412486,95198,101907,21187,N00031559,/m/0cz8yx2,H0WA03187,https://jhb.house.gov,https://herrerabeutler.house.gov/news/rss.aspx,null,true,null,0.343,12,2022,868,3,0,2022-08-25 13:00:29 -0400,2352 Rayburn House Office Building,202-225-3536,null,WA,3,false,5303,0.35,92.67,7.22,117,house,null,null,null,43,Millennials
H001071,Representative,Rep.,Jody,null,Hice,null,1960-04-22,M,R,,congressmanhice,CongressmanJodyHice,null,412623,94974,122246,21514,N00032243,/m/0640dpx,H0GA07125,https://hice.house.gov,null,null,true,null,0.791,8,2022,868,52,2,2022-08-25 13:00:28 -0400,404 Cannon House Office Building,202-225-4101,null,GA,10,false,1310,5.99,82.74,17.14,117,house,null,null,null,62,Baby Boomers
H001038,Representative,Rep.,Brian,null,Higgins,null,1959-10-06,M,D,null,RepBrianHiggins,RepBrianHiggins,CongressmanHiggins,400641,1013050,23127,20519,N00027060,/m/04fc7g,H4NY27076,https://higgins.house.gov,https://higgins.house.gov/rss.xml,null,true,null,-0.348,16,2022,868,6,0,2022-08-25 13:00:33 -0400,2459 Rayburn House Office Building,202-225-3306,null,NY,26,false,3626,0.69,99.19,0.7,117,house,null,null,null,62,Baby Boomers
H001077,Representative,Rep.,Clay,null,Higgins,null,1961-08-24,M,R,null,RepClayHiggins,CongressmanClayHiggins,null,412705,106094,174484,21724,N00039953,/g/11c1s3lp76,H6LA03148,https://clayhiggins.house.gov,https://clayhiggins.house.gov/rss.xml,null,true,null,0.617,6,2022,868,105,0,2022-08-25 13:00:28 -0400,572 Cannon House Office Building,202-225-2031,null,LA,3,false,2203,12.1,82.24,17.63,117,house,null,null,null,61,Baby Boomers
H001072,Representative,Rep.,French,null,Hill,null,1956-12-05,M,R,null,RepFrenchHill,RepFrenchHill,null,412609,9265172,146290,21503,N00035792,/m/0127p1zk,H4AR02141,https://hill.house.gov,null,null,true,null,0.444,8,2022,868,11,0,2022-08-25 13:00:30 -0400,1533 Longworth House Office Building,202-225-2506,null,AR,2,false,0502,1.27,97.07,2.82,117,house,null,null,null,65,Baby Boomers
H001047,Representative,Rep.,Jim,null,Himes,null,1966-07-05,M,D,null,JAHimes,CongressmanJimHimes,congressmanhimes,412282,1031341,106744,20907,N00029070,/m/03w9x9v,H8CT04172,https://himes.house.gov,null,null,true,null,-0.241,14,2022,868,6,0,2022-08-25 13:00:32 -0400,2137 Rayburn House Office Building,202-225-5541,null,CT,4,false,0904,0.69,98.26,1.63,117,house,null,null,null,56,Gen X
H001091,Representative,Rep.,Ashley,null,Hinson,null,1983-06-27,F,R,null,RepAshleyHinson,null,null,456816,null,168783,null,N00044521,/g/11fjq_fl2t,H0IA01174,https://hinson.house.gov,null,null,true,null,null,2,2022,868,1,0,2022-08-25 13:00:30 -0400,1429 Longworth House Office Building,202-225-2911,null,IA,1,false,1901,0.12,94.77,5.11,117,house,null,null,null,39,Millennials
H001074,Representative,Rep.,Trey,null,Hollingsworth,null,1983-09-12,M,R,,reptrey,reptrey,null,412703,104247,167423,21725,N00038429,/g/11cnt8qr9t,H6IN09176,https://hollingsworth.house.gov,null,null,true,null,0.418,6,2022,868,56,0,2022-08-25 13:00:29 -0400,1641 Longworth House Office Building,202-225-5315,null,IN,9,false,1809,6.45,92.57,7.31,117,house,null,null,null,38,Millennials
H001066,Representative,Rep.,Steven,null,Horsford,null,1973-04-29,M,D,null,RepHorsford,null,null,412559,79614,44064,21339,N00033638,/m/03c01w9,H2NV04011,https://horsford.house.gov,https://horsford.house.gov/rss.xml,null,true,null,-0.35,4,2022,868,10,0,2022-08-25 13:00:31 -0400,562 Cannon House Office Building,202-225-9894,null,NV,4,false,3204,1.15,97.08,2.8,117,house,null,null,null,49,Gen X
H001085,Representative,Rep.,Chrissy,null,Houlahan,null,1967-06-05,F,D,null,RepHoulahan,null,null,412810,null,178893,null,N00040949,/g/11fghyq4ym,H8PA06087,https://houlahan.house.gov,null,null,true,null,null,4,2022,868,4,0,2022-08-25 13:00:31 -0400,1218 Longworth House Office Building,202-225-4315,null,PA,6,false,4206,0.46,97.68,2.2,117,house,null,null,null,55,Gen X
H000874,Representative,Rep.,Steny,H.,Hoyer,null,1939-06-14,M,D,House Majority Leader,LeaderHoyer,WhipHoyer,LeaderHoyer,400189,1919,26890,14873,N00001821,/m/025k5p,H2MD05155,https://hoyer.house.gov,null,null,true,null,-0.38,42,2022,868,23,0,2022-08-25 13:00:32 -0400,1705 Longworth House Office Building,202-225-4131,null,MD,5,false,2405,2.65,98.7,1.19,117,house,null,null,null,83,Silent Generation
H001067,Representative,Rep.,Richard,null,Hudson,null,1971-11-04,M,R,House Republican Conference Secretary,RepRichHudson,RepRichHudson,RepRichHudson,412550,79622,136448,21346,N00033630,/m/0nbwfxs,H2NC08185,https://hudson.house.gov,null,null,true,null,0.541,10,2022,868,16,0,2022-08-25 13:00:30 -0400,2112 Rayburn House Office Building,202-225-3715,null,NC,8,false,3708,1.84,96.46,3.42,117,house,null,null,null,50,Gen X
H001068,Representative,Rep.,Jared,null,Huffman,null,1964-02-18,M,D,null,RepHuffman,RepHuffman,rephuffman,412511,622431,59849,21303,N00033030,/m/0ksfyx,H2CA06259,https://huffman.house.gov,null,null,true,null,-0.43,10,2022,868,8,0,2022-08-25 13:00:32 -0400,1527 Longworth House Office Building,202-225-5161,null,CA,2,false,0602,0.92,98.48,1.4,117,house,null,null,null,58,Baby Boomers
H001058,Representative,Rep.,Bill,null,Huizenga,null,1969-01-31,M,R,null,RepHuizenga,RepHuizenga,RepHuizenga,412437,1033765,38351,21142,N00030673,/m/05b0j1w,H0MI02094,https://huizenga.house.gov,https://huizenga.house.gov/news/rss.aspx,null,true,null,0.563,12,2022,868,12,0,2022-08-25 13:00:30 -0400,2232 Rayburn House Office Building,202-225-4401,null,MI,2,false,2602,1.38,95.89,3.99,117,house,null,null,null,53,Gen X
I000056,Representative,Rep.,Darrell,null,Issa,null,1953-11-01,M,R,null,DarrellIssa,darrellissa,repdarrellissa,400196,90066,16553,20107,N00007017,/m/01r7wc,H0CA48024,https://issa.house.gov,null,null,true,null,0.496,2,2022,868,28,0,2022-08-25 13:00:30 -0400,2300 Rayburn House Office Building,202-225-5672,null,CA,50,false,0650,3.23,96.41,3.47,117,house,null,null,null,68,Baby Boomers
J000304,Representative,Rep.,Ronny,null,Jackson,null,1967-05-04,M,R,null,RepRonnyJackson,null,null,456847,null,null,null,N00046055,/g/11gfhx0vbg,H0TX13228,https://jackson.house.gov,null,null,true,null,null,2,2022,868,33,0,2022-08-25 13:00:28 -0400,118 Cannon House Office Building,202-225-3706,null,TX,13,false,4813,3.8,89.4,10.48,117,house,null,null,null,55,Gen X
J000032,Representative,Rep.,Sheila,null,Jackson Lee,null,1950-01-12,F,D,null,JacksonLeeTX18,CongresswomanSheilaJacksonLee,TX18SJL,400199,36819,21692,29573,N00005818,/m/02fj6h,H4TX18054,https://jacksonlee.house.gov,https://jacksonlee.house.gov/rss.xml,null,true,null,-0.46,28,2022,868,10,0,2022-08-25 13:00:33 -0400,2426 Rayburn House Office Building,202-225-3816,null,TX,18,false,4818,1.15,99.3,0.58,117,house,null,null,null,72,Baby Boomers
J000305,Representative,Rep.,Sara,null,Jacobs,null,1989-02-01,F,D,null,RepSaraJacobs,null,null,456804,null,null,null,N00042081,/g/11ghs2x3tm,H0CA53115,https://sarajacobs.house.gov,null,null,true,null,null,2,2022,868,12,1,2022-08-25 13:00:33 -0400,1232 Longworth House Office Building,202-225-2040,null,CA,53,false,0653,1.38,98.95,0.94,117,house,null,null,null,33,Millennials
J000020,Representative,Rep.,Chris,null,Jacobs,null,1966-11-28,M,R,,RepJacobs,null,null,456793,null,null,null,N00044575,/m/0cgscj,H0NY27090,https://jacobs.house.gov,https://jacobs.house.gov/rss.xml,null,true,null,null,4,2022,868,15,0,2022-08-25 13:00:29 -0400,214 Cannon House Office Building,202-225-5265,null,NY,27,false,3627,1.73,92.68,7.2,117,house,null,null,null,55,Gen X
J000298,Representative,Rep.,Pramila,null,Jayapal,null,1965-09-21,F,D,null,RepJayapal,RepJayapal,null,412730,9267128,153141,21726,N00038858,/m/0c3dxcq,H6WA07458,https://jayapal.house.gov,https://jayapal.house.gov/category/news/feed/,null,true,null,-0.681,6,2022,868,4,0,2022-08-25 13:00:32 -0400,2346 Rayburn House Office Building,202-225-3106,null,WA,7,false,5307,0.46,98.14,1.74,117,house,null,null,null,56,Gen X
J000294,Representative,Rep.,Hakeem,null,Jeffries,null,1970-08-04,M,D,House Democratic Caucus Chair,RepJeffries,RepHakeemJeffries,null,412561,79612,55285,21343,N00033640,/m/025_74m,H2NY10092,https://jeffries.house.gov,https://jeffries.house.gov/category/press-release/feed/,null,true,null,-0.488,10,2022,868,3,0,2022-08-25 13:00:33 -0400,2433 Rayburn House Office Building,202-225-5936,null,NY,8,false,3608,0.35,99.07,0.81,117,house,null,null,null,52,Gen X
J000288,Representative,Rep.,Hank,null,Johnson,null,1954-10-02,M,D,null,RepHankJohnson,115356957005,RepHankJohnson,412199,1020576,68070,20712,N00027848,/m/0flgyy,H6GA04129,https://hankjohnson.house.gov,https://hankjohnson.house.gov/rss.xml,null,true,null,-0.468,16,2022,868,19,1,2022-08-25 13:00:33 -0400,2240 Rayburn House Office Building,202-225-1605,null,GA,4,false,1304,2.19,98.94,0.94,117,house,null,null,null,67,Baby Boomers
J000126,Representative,Rep.,Eddie,Bernice,Johnson,null,1935-12-03,F,D,,RepEBJ,CongresswomanEBJtx30,RepEddieBJohnson,400204,23352,27098,39305,N00008122,/m/03tn1w,H2TX00015,https://ebjohnson.house.gov,https://ebjohnson.house.gov/rss.xml,null,true,null,-0.485,30,2022,868,8,0,2022-08-25 13:00:33 -0400,2306 Rayburn House Office Building,202-225-8885,null,TX,30,false,4830,0.92,98.95,0.93,117,house,null,null,null,86,Silent Generation
J000299,Representative,Rep.,Mike,null,Johnson,null,1972-01-30,M,R,House Republican Conference Vice Chair,RepMikeJohnson,RepMikeJohnson,null,412706,106095,156097,21727,N00039106,/m/0131jn2m,H6LA04138,https://mikejohnson.house.gov,null,null,true,null,0.561,6,2022,868,33,0,2022-08-25 13:00:30 -0400,568 Cannon House Office Building,202-225-2777,null,LA,4,false,2204,3.8,94.46,5.42,117,house,null,null,null,50,Gen X
J000301,Representative,Rep.,Dusty,null,Johnson,null,1976-09-30,M,R,null,RepJohnson,null,null,412816,null,48307,null,N00040559,/g/11dyzlcnbr,H8SD01055,https://dustyjohnson.house.gov,null,null,true,null,null,4,2022,868,4,0,2022-08-25 13:00:30 -0400,1714 Longworth House Office Building,202-225-2801,null,SD,At-Large,true,4600,0.46,97.09,2.8,117,house,null,null,null,45,Gen X
J000292,Representative,Rep.,Bill,null,Johnson,null,1954-11-10,M,R,null,RepBillJohnson,RepBillJohnson,RepBillJohnson,412460,623472,120649,21162,N00032088,/m/0ds3q2f,H0OH06189,https://billjohnson.house.gov,https://billjohnson.house.gov/news/rss.aspx,null,true,null,0.422,12,2022,868,3,0,2022-08-25 13:00:30 -0400,2336 Rayburn House Office Building,202-225-5705,null,OH,6,false,3906,0.35,96.74,3.14,117,house,null,null,null,67,Baby Boomers
J000306,Representative,Rep.,Mondaire,null,Jones,null,1987-05-18,M,D,null,RepJones,null,null,456840,null,null,null,N00044908,/g/11fsfpp4wj,H0NY17174,https://jones.house.gov,null,null,true,null,null,2,2022,868,5,0,2022-08-25 13:00:32 -0400,1017 Longworth House Office Building,202-225-6506,null,NY,17,false,3617,0.58,98.61,1.28,117,house,null,null,null,35,Millennials
J000289,Representative,Rep.,Jim,null,Jordan,null,1964-02-17,M,R,null,Jim_Jordan,repjimjordan,RepJimJordan,412226,1022879,8158,20738,N00027894,/m/04l4x5,H6OH04082,https://jordan.house.gov,null,null,true,null,0.718,16,2022,868,29,0,2022-08-25 13:00:28 -0400,2056 Rayburn House Office Building,202-225-2676,null,OH,4,false,3904,3.34,86.79,13.09,117,house,null,null,null,58,Baby Boomers
J000302,Representative,Rep.,John,null,Joyce,null,1957-02-08,M,R,null,RepJohnJoyce,null,null,412812,null,178911,null,N00043242,/g/11fgkqqf2l,H8PA13125,https://johnjoyce.house.gov,null,null,true,null,null,4,2022,868,2,0,2022-08-25 13:00:30 -0400,1221 Longworth House Office Building,202-225-2431,null,PA,13,false,4213,0.23,94.42,5.47,117,house,null,null,null,65,Baby Boomers
J000295,Representative,Rep.,Dave,null,Joyce,null,1957-03-17,M,R,null,RepDaveJoyce,RepDaveJoyce,repdavejoyce,412566,68561,143052,21353,N00035007,/m/0ktwnp_,H2OH14064,https://joyce.house.gov,https://joyce.house.gov/rss/press-releases.xml,null,true,null,0.261,10,2022,868,10,2,2022-08-25 13:00:29 -0400,2065 Rayburn House Office Building,202-225-5731,null,OH,14,false,3914,1.15,91.32,8.56,117,house,null,null,null,65,Baby Boomers
K000396,Representative,Rep.,Kaialiʻi,null,Kahele,null,1974-03-28,M,D,null,RepKahele,null,null,456815,null,null,null,N00044007,/g/11g6p5g_0c,H0HI02155,https://kahele.house.gov,null,null,true,null,null,2,2022,868,6,0,2022-08-25 13:00:32 -0400,1205 Longworth House Office Building,202-225-4906,null,HI,2,false,1502,0.69,98.84,1.05,117,house,null,null,null,48,Gen X
K000009,Representative,Rep.,Marcy,null,Kaptur,null,1946-06-17,F,D,null,RepMarcyKaptur,RepresentativeMarcyKaptur,USRepMarcyKaptur,400211,1458,27016,15029,N00003522,/m/039s3l,H2OH09031,https://kaptur.house.gov,https://kaptur.house.gov/rss.xml,null,true,null,-0.35,40,2022,868,10,0,2022-08-25 13:00:33 -0400,2186 Rayburn House Office Building,202-225-4146,null,OH,9,false,3909,1.15,98.95,0.93,117,house,null,null,null,76,Baby Boomers
K000386,Representative,Rep.,John,null,Katko,null,1962-11-09,M,R,,RepJohnKatko,RepJohnKatko,null,412649,76367,152546,21542,N00035934,/m/0127pf8s,H4NY24073,https://katko.house.gov,https://katko.house.gov/rss.xml,null,true,null,0.187,8,2022,868,11,0,2022-08-25 13:00:28 -0400,2428 Rayburn House Office Building,202-225-3701,null,NY,24,false,3624,1.27,80.73,19.15,117,house,null,null,null,59,Baby Boomers
K000375,Representative,Rep.,Bill,null,Keating,null,1952-09-06,M,D,null,USRepKeating,Congressman.Keating,RepBillKeating,412435,61856,4743,21140,N00031933,/m/09v6g7c,H0MA10082,https://keating.house.gov,https://keating.house.gov/rss.xml,null,true,null,-0.33,12,2022,868,18,0,2022-08-25 13:00:33 -0400,2351 Rayburn House Office Building,202-225-3111,null,MA,9,false,2509,2.07,98.94,0.94,117,house,null,null,null,69,Baby Boomers
K000395,Representative,Rep.,Fred,null,Keller,null,1965-10-23,M,R,null,RepFredKeller,null,null,412843,null,119553,null,N00044065,/m/0nfwr30,H0PA12181,https://keller.house.gov,https://keller.house.gov/rss.xml,null,true,null,null,4,2022,868,2,0,2022-08-25 13:00:30 -0400,1717 Longworth House Office Building,202-225-3731,null,PA,12,false,4212,0.23,97.09,2.79,117,house,null,null,null,56,Gen X
K000385,Representative,Rep.,Robin,null,Kelly,null,1956-04-30,F,D,null,RepRobinKelly,reprobinkelly,null,412595,70399,33384,21371,N00035215,/m/0g8l32,H2IL02172,https://robinkelly.house.gov,https://robinkelly.house.gov/rss.xml,null,true,null,-0.462,10,2022,868,3,0,2022-08-25 13:00:32 -0400,2416 Rayburn House Office Building,202-225-0773,null,IL,2,false,1702,0.35,98.84,1.04,117,house,null,null,null,66,Baby Boomers
K000376,Representative,Rep.,Mike,null,Kelly,null,1948-05-10,M,R,null,MikeKellyPA,191056827594903,repmikekelly,412465,62696,119463,21167,N00031647,/m/0ds6wcw,H0PA03271,https://kelly.house.gov,https://kelly.house.gov/rss.xml,null,true,null,0.365,12,2022,868,5,1,2022-08-25 13:00:31 -0400,1707 Longworth House Office Building,202-225-5406,null,PA,16,false,4216,0.58,97.55,2.33,117,house,null,null,null,74,Baby Boomers
K000388,Representative,Rep.,Trent,null,Kelly,null,1966-03-01,M,R,null,RepTrentKelly,reptrentkelly,null,412673,97322,156389,21561,N00037003,/m/013b9qgh,H6MS01131,https://trentkelly.house.gov,null,null,true,null,0.632,8,2022,868,7,0,2022-08-25 13:00:30 -0400,2243 Rayburn House Office Building,202-225-4306,null,MS,1,false,2801,0.81,95.45,4.43,117,house,null,null,null,56,Gen X
K000389,Representative,Rep.,Ro,null,Khanna,null,1976-09-13,M,D,null,RepRoKhanna,RepRoKhanna,null,412684,31129,29473,21728,N00026427,/m/0q3z5xy,H4CA12055,https://khanna.house.gov,https://khanna.house.gov/rss.xml,null,true,null,-0.543,6,2022,868,5,0,2022-08-25 13:00:33 -0400,306 Cannon House Office Building,202-225-2631,null,CA,17,false,0617,0.58,99.07,0.81,117,house,null,null,null,45,Gen X
K000380,Representative,Rep.,Dan,null,Kildee,null,1958-08-11,M,D,null,RepDanKildee,RepDanKildee,RepDanKildee,412546,623723,136102,21372,N00033395,/m/0n4c3yt,H2MI05119,https://dankildee.house.gov,https://dankildee.house.gov/rss.xml,null,true,null,-0.389,10,2022,868,0,0,2022-08-25 13:00:33 -0400,200 Cannon House Office Building,202-225-3611,null,MI,5,false,2605,0,98.96,0.92,117,house,null,null,null,64,Baby Boomers
K000381,Representative,Rep.,Derek,null,Kilmer,null,1974-01-01,M,D,null,RepDerekKilmer,derek.kilmer,null,412583,68310,51516,21368,N00034453,/m/03w9yd6,H2WA06129,https://kilmer.house.gov,null,null,true,null,-0.31,10,2022,868,2,0,2022-08-25 13:00:33 -0400,2059 Rayburn House Office Building,202-225-5916,null,WA,6,false,5306,0.23,99.31,0.58,117,house,null,null,null,48,Gen X
K000394,Representative,Rep.,Andy,null,Kim,null,1982-07-12,M,D,null,RepAndyKimNJ,null,null,412797,null,179640,null,N00041370,/g/11f730yxds,H8NJ03206,https://kim.house.gov,null,null,true,null,null,4,2022,868,0,0,2022-08-25 13:00:32 -0400,2444 Rayburn House Office Building,202-225-4765,null,NJ,3,false,3403,0,98.27,1.62,117,house,null,null,null,40,Millennials
K000397,Representative,Rep.,Young,null,Kim,null,1962-10-18,F,R,null,RepYoungKim,null,null,456802,null,151787,null,N00042386,/m/012c98r4,H8CA39240,https://youngkim.house.gov,null,null,true,null,null,2,2022,868,7,0,2022-08-25 13:00:29 -0400,1306 Longworth House Office Building,202-225-4111,null,CA,39,false,0639,0.81,92.51,7.37,117,house,null,null,null,59,Baby Boomers
K000188,Representative,Rep.,Ron,null,Kind,null,1963-03-16,M,D,,RepRonKind,repronkind,RepRonKind,400218,45870,630,29769,N00004403,/m/024ty6,H6WI03099,https://kind.house.gov,https://kind.house.gov/rss.xml,null,true,null,-0.26,26,2022,868,3,0,2022-08-25 13:00:31 -0400,1502 Longworth House Office Building,202-225-5506,null,WI,3,false,5503,0.35,97.22,2.67,117,house,null,null,null,59,Baby Boomers
K000378,Representative,Rep.,Adam,null,Kinzinger,null,1978-02-27,M,R,,RepKinzinger,RepKinzinger,RepAdamKinzinger,412421,62573,116559,21128,N00030667,/m/05q9ypn,H0IL11052,https://kinzinger.house.gov,null,null,true,null,0.236,12,2022,868,265,0,2022-08-25 13:00:28 -0400,2245 Rayburn House Office Building,202-225-3635,null,IL,16,false,1716,30.53,80.6,19.23,117,house,null,null,null,44,Millennials
