congress,chamber,title,short_title,state,party,leadership_role,fec_candidate_id,seniority,district,at_large,ocd_id,start_date,end_date,office,phone,fax,contact_form,cook_pvi,dw_nominate,ideal_point,next_election,total_votes,missed_votes,total_present,senate_class,state_rank,lis_id,bills_sponsored,bills_cosponsored,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,memberId
116,House,Representative,Rep.,LA,R,null,H6LA03148,4,3,false,ocd-division/country:us/state:la/cd:3,2019-01-03,2021-01-03,424 Cannon House Office Building,202-225-2031,null,null,R+20,0.577,null,2020,954.0,101.0,0.0,,,,21.0,133.0,10.59,90.66,9.22,H001077
115,House,Representative,Rep.,LA,R,null,H6LA03148,2,3,false,ocd-division/country:us/state:la/cd:3,2017-01-03,2019-01-03,1711 Longworth House Office Building,202-225-2031,null,null,null,0.531,null,2018,1211.0,38.0,0.0,,,,23.0,159.0,3.14,98.54,1.46,H001077
117,House,Representative,Rep.,AR,R,null,H4AR02141,8,2,false,ocd-division/country:us/state:ar/cd:2,2021-01-03,2023-01-03,1533 Longworth House Office Building,202-225-2506,null,null,null,0.444,null,2022,868.0,11.0,0.0,,,,27.0,232.0,1.27,97.07,2.82,H001072
116,House,Representative,Rep.,AR,R,null,H4AR02141,6,2,false,ocd-division/country:us/state:ar/cd:2,2019-01-03,2021-01-03,1533 Longworth House Office Building,202-225-2506,null,null,R+7,0.452,null,2020,954.0,7.0,0.0,,,,21.0,206.0,0.73,95.42,4.48,H001072
115,House,Representative,Rep.,AR,R,null,H4AR02141,4,2,false,ocd-division/country:us/state:ar/cd:2,2017-01-03,2019-01-03,1229 Longworth House Office Building,202-225-2506,202-225-5903,null,null,0.475,null,2018,1211.0,14.0,0.0,,,,18.0,172.0,1.16,96.14,3.86,H001072
114,House,Representative,Rep.,AR,R,null,H4AR02141,2,2,false,ocd-division/country:us/state:ar/cd:2,2015-01-06,2017-01-03,null,null,null,null,null,0.475,null,2016,1325.0,9.0,0.0,,,,11.0,141.0,0.68,96.17,3.75,H001072
117,House,Representative,Rep.,CT,D,null,H8CT04172,14,4,false,ocd-division/country:us/state:ct/cd:4,2021-01-03,2023-01-03,2137 Rayburn House Office Building,202-225-5541,null,null,null,-0.241,null,2022,868.0,6.0,0.0,,,,9.0,262.0,0.69,98.26,1.63,H001047
116,House,Representative,Rep.,CT,D,null,H8CT04172,12,4,false,ocd-division/country:us/state:ct/cd:4,2019-01-03,2021-01-03,1227 Longworth House Office Building,202-225-5541,null,null,D+7,-0.242,null,2020,954.0,12.0,1.0,,,,12.0,442.0,1.26,98.3,1.6,H001047
115,House,Representative,Rep.,CT,D,null,H8CT04172,10,4,false,ocd-division/country:us/state:ct/cd:4,2017-01-03,2019-01-03,1227 Longworth House Office Building,202-225-5541,202-225-9629,null,null,-0.241,null,2018,1211.0,21.0,1.0,,,,19.0,320.0,1.73,94.66,5.34,H001047
114,House,Representative,Rep.,CT,D,null,H8CT04172,8,4,false,ocd-division/country:us/state:ct/cd:4,2015-01-06,2017-01-03,null,null,null,null,null,-0.24,null,2016,1325.0,13.0,0.0,,,,14.0,195.0,0.98,95.14,4.78,H001047
113,House,Representative,Rep.,CT,D,null,,6,4,false,ocd-division/country:us/state:ct/cd:4,2013-01-03,2015-01-02,null,null,null,null,null,-0.24,-0.765507345,2014,1204.0,19.0,1.0,,,,11.0,311.0,1.58,93.28,6.64,H001047
112,House,Representative,Rep.,CT,D,null,,4,4,false,ocd-division/country:us/state:ct/cd:4,2011-01-04,2013-01-03,null,null,null,null,null,-0.24,null,2012,1607.0,9.0,1.0,,,,17.0,218.0,0.56,90.72,9.22,H001047
111,House,Representative,Rep.,CT,D,null,,2,4,false,ocd-division/country:us/state:ct/cd:4,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,48.0,0.0,,,,9.0,284.0,2.9,94.43,5.51,H001047
117,House,Representative,Rep.,IA,R,null,H0IA01174,2,1,false,ocd-division/country:us/state:ia/cd:1,2021-01-03,2023-01-03,1429 Longworth House Office Building,202-225-2911,null,null,null,null,null,2022,868.0,1.0,0.0,,,,26.0,320.0,0.12,94.77,5.11,H001091
117,House,Representative,Rep.,IN,R,,H6IN09176,6,9,false,ocd-division/country:us/state:in/cd:9,2021-01-03,2023-01-03,1641 Longworth House Office Building,202-225-5315,null,null,null,0.418,null,2022,868.0,56.0,0.0,,,,8.0,62.0,6.45,92.57,7.31,H001074
116,House,Representative,Rep.,IN,R,null,H6IN09176,4,9,false,ocd-division/country:us/state:in/cd:9,2019-01-03,2021-01-03,1641 Longworth House Office Building,202-225-5315,null,null,R+13,0.418,null,2020,954.0,33.0,0.0,,,,9.0,83.0,3.46,86.53,13.36,H001074
115,House,Representative,Rep.,IN,R,null,H6IN09176,2,9,false,ocd-division/country:us/state:in/cd:9,2017-01-03,2019-01-03,1641 Longworth House Office Building,202-225-5315,null,null,null,0.467,null,2018,1211.0,31.0,0.0,,,,8.0,116.0,2.56,96.42,3.58,H001074
117,House,Representative,Rep.,NV,D,null,H2NV04011,4,4,false,ocd-division/country:us/state:nv/cd:4,2021-01-03,2023-01-03,562 Cannon House Office Building,202-225-9894,null,null,null,-0.35,null,2022,868.0,10.0,0.0,,,,21.0,361.0,1.15,97.08,2.8,H001066
116,House,Representative,Rep.,NV,D,null,H2NV04011,2,4,false,ocd-division/country:us/state:nv/cd:4,2019-01-03,2021-01-03,1330 Longworth House Office Building,202-225-9894,null,null,D+3,-0.348,null,2020,954.0,11.0,0.0,,,,24.0,409.0,1.15,97.87,2.02,H001066
113,House,Representative,Rep.,NV,D,null,,2,4,false,ocd-division/country:us/state:nv/cd:4,2013-01-03,2015-01-03,null,null,null,null,null,-0.355,-0.803777233,,1204.0,161.0,1.0,,,,13.0,220.0,13.37,95.45,4.45,H001066
117,House,Representative,Rep.,PA,D,null,H8PA06087,4,6,false,ocd-division/country:us/state:pa/cd:6,2021-01-03,2023-01-03,1218 Longworth House Office Building,202-225-4315,null,null,null,null,null,2022,868.0,4.0,0.0,,,,21.0,397.0,0.46,97.68,2.2,H001085
116,House,Representative,Rep.,PA,D,null,H8PA06087,2,6,false,ocd-division/country:us/state:pa/cd:6,2019-01-03,2021-01-03,1218 Longworth House Office Building,202-225-4315,null,null,D+2,null,null,2020,954.0,2.0,0.0,,,,23.0,433.0,0.21,96.84,3.05,H001085
117,House,Representative,Rep.,MD,D,House Majority Leader,H2MD05155,42,5,false,ocd-division/country:us/state:md/cd:5,2021-01-03,2023-01-03,1705 Longworth House Office Building,202-225-4131,null,null,null,-0.38,null,2022,868.0,23.0,0.0,,,,11.0,44.0,2.65,98.7,1.19,H000874
116,House,Representative,Rep.,MD,D,House Majority Leader,H2MD05155,40,5,false,ocd-division/country:us/state:md/cd:5,2019-01-03,2021-01-03,1705 Longworth House Office Building,202-225-4131,null,null,D+16,-0.38,null,2020,954.0,15.0,0.0,,,,23.0,63.0,1.57,99.25,0.64,H000874
115,House,Representative,Rep.,MD,D,Minority Whip,H2MD05155,38,5,false,ocd-division/country:us/state:md/cd:5,2017-01-03,2019-01-03,1705 Longworth House Office Building,202-225-4131,202-225-4300,https://hoyer.house.gov/email-steny/,null,-0.38,null,2018,1211.0,61.0,1.0,,,,9.0,100.0,5.04,98.39,1.61,H000874
114,House,Representative,Rep.,MD,D,Minority Whip,H2MD05155,36,5,false,ocd-division/country:us/state:md/cd:5,2015-01-06,2017-01-03,null,null,null,null,null,-0.38,null,2016,1325.0,53.0,0.0,,,,4.0,69.0,4.0,96.9,3.02,H000874
113,House,Representative,Rep.,MD,D,null,,34,5,false,ocd-division/country:us/state:md/cd:5,2013-01-03,2015-01-02,null,null,null,null,null,-0.38,-0.981891852,2014,1204.0,54.0,1.0,,,,7.0,59.0,4.49,92.98,6.93,H000874
112,House,Representative,Rep.,MD,D,null,,32,5,false,ocd-division/country:us/state:md/cd:5,2011-01-04,2013-01-03,null,null,null,null,null,-0.38,null,2012,1607.0,62.0,2.0,,,,6.0,59.0,3.86,93.62,6.31,H000874
111,House,Representative,Rep.,MD,D,null,,30,5,false,ocd-division/country:us/state:md/cd:5,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,48.0,0.0,,,,24.0,63.0,2.9,99.12,0.81,H000874
110,House,Representative,Rep.,MD,D,null,,28,5,false,ocd-division/country:us/state:md/cd:5,2007-01-04,2009-01-03,null,null,null,null,null,null,null,,1873.0,21.0,0.0,,,,31.0,114.0,1.12,98.79,1.76,H000874
109,House,Representative,Rep.,MD,D,null,,26,5,false,ocd-division/country:us/state:md/cd:5,2005-01-04,2007-01-03,null,null,null,null,null,null,null,,1214.0,19.0,1.0,,,,15.0,185.0,1.57,95.76,4.5,H000874
108,House,Representative,Rep.,MD,D,null,,24,5,false,ocd-division/country:us/state:md/cd:5,2003-01-07,2005-01-03,null,null,null,null,null,null,null,,1221.0,19.0,0.0,,,,9.0,176.0,1.56,96.11,4.06,H000874
107,House,Representative,Rep.,MD,D,null,,22,5,false,ocd-division/country:us/state:md/cd:5,2001-01-03,2003-01-03,null,null,null,null,null,null,null,,996.0,26.0,1.0,,,,16.0,222.0,2.61,95.79,4.74,H000874
106,House,Representative,Rep.,MD,D,null,,20,5,false,ocd-division/country:us/state:md/cd:5,1999-01-06,2001-01-03,null,null,null,null,null,null,null,,1210.0,28.0,2.0,,,,13.0,222.0,2.31,94.08,6.26,H000874
105,House,Representative,Rep.,MD,D,null,,18,5,false,ocd-division/country:us/state:md/cd:5,1997-01-07,1999-01-03,null,null,null,null,null,null,null,,1187.0,21.0,3.0,,,,17.0,127.0,1.77,89.71,10.82,H000874
104,House,Representative,Rep.,MD,D,null,,16,5,false,ocd-division/country:us/state:md/cd:5,1995-01-04,1997-01-03,null,null,null,null,null,null,null,,1340.0,30.0,1.0,,,,10.0,100.0,2.24,90.3,10.83,H000874
103,House,Representative,Rep.,MD,D,null,,14,5,false,ocd-division/country:us/state:md/cd:5,1993-01-05,1995-01-03,null,null,null,null,null,null,null,,1122.0,27.0,0.0,,,,44.0,188.0,2.41,91.5,7.74,H000874
102,House,Representative,Rep.,MD,D,null,,12,5,false,ocd-division/country:us/state:md/cd:5,1991-01-03,1993-01-03,null,null,null,null,null,null,null,,933.0,23.0,0.0,,,,null,null,2.47,91.05,6.23,H000874
101,House,Representative,Rep.,MD,D,null,,10,5,false,ocd-division/country:us/state:md/cd:5,1989-01-03,1991-01-03,null,null,null,null,null,null,null,,null,null,null,,,,null,null,null,null,null,H000874
100,House,Representative,Rep.,MD,D,null,,8,5,false,ocd-division/country:us/state:md/cd:5,1987-01-06,1989-01-03,null,null,null,null,null,null,null,,null,null,null,,,,null,null,null,null,null,H000874
99,House,Representative,Rep.,MD,D,null,,6,5,false,ocd-division/country:us/state:md/cd:5,1985-01-03,1987-01-03,null,null,null,null,null,null,null,,null,null,null,,,,null,null,null,null,null,H000874
98,House,Representative,Rep.,MD,D,null,,4,5,false,ocd-division/country:us/state:md/cd:5,1983-01-03,1985-01-03,null,null,null,null,null,null,null,,null,null,null,,,,null,null,null,null,null,H000874
117,House,Representative,Rep.,NC,R,House Republican Conference Secretary,H2NC08185,10,8,false,ocd-division/country:us/state:nc/cd:8,2021-01-03,2023-01-03,2112 Rayburn House Office Building,202-225-3715,null,null,null,0.541,null,2022,868.0,16.0,0.0,,,,27.0,301.0,1.84,96.46,3.42,H001067
116,House,Representative,Rep.,NC,R,null,H2NC08185,8,8,false,ocd-division/country:us/state:nc/cd:8,2019-01-03,2021-01-03,2112 Rayburn House Office Building,202-225-3715,null,null,R+8,0.58,null,2020,954.0,74.0,0.0,,,,15.0,226.0,7.76,95.18,4.71,H001067
115,House,Representative,Rep.,NC,R,null,H2NC08185,6,8,false,ocd-division/country:us/state:nc/cd:8,2017-01-03,2019-01-03,429 Cannon House Office Building,202-225-3715,704-782-1004,null,null,0.678,null,2018,1211.0,81.0,0.0,,,,21.0,241.0,6.69,94.4,5.6,H001067
114,House,Representative,Rep.,NC,R,null,H2NC08185,4,8,false,ocd-division/country:us/state:nc/cd:8,2015-01-06,2017-01-03,null,null,null,null,null,0.671,null,2016,1325.0,97.0,0.0,,,,10.0,194.0,7.32,95.65,4.27,H001067
113,House,Representative,Rep.,NC,R,null,,2,8,false,ocd-division/country:us/state:nc/cd:8,2013-01-03,2015-01-03,null,null,null,null,null,0.671,1.384380975,,1204.0,22.0,0.0,,,,13.0,196.0,1.83,92.78,7.13,H001067
117,House,Representative,Rep.,CA,D,null,H2CA06259,10,2,false,ocd-division/country:us/state:ca/cd:2,2021-01-03,2023-01-03,1527 Longworth House Office Building,202-225-5161,null,null,null,-0.43,null,2022,868.0,8.0,0.0,,,,34.0,634.0,0.92,98.48,1.4,H001068
116,House,Representative,Rep.,CA,D,null,H2CA06259,8,2,false,ocd-division/country:us/state:ca/cd:2,2019-01-03,2021-01-03,1527 Longworth House Office Building,202-225-5161,null,null,D+22,-0.427,null,2020,954.0,32.0,1.0,,,,38.0,723.0,3.35,97.72,2.17,H001068
115,House,Representative,Rep.,CA,D,null,H2CA06259,6,2,false,ocd-division/country:us/state:ca/cd:2,2017-01-03,2019-01-03,1406 Longworth House Office Building,202-225-5161,202-225-5163,null,null,-0.428,null,2018,1211.0,66.0,0.0,,,,34.0,500.0,5.45,94.8,5.2,H001068
114,House,Representative,Rep.,CA,D,null,H2CA06259,4,2,false,ocd-division/country:us/state:ca/cd:2,2015-01-06,2017-01-03,null,null,null,null,null,-0.425,null,2016,1325.0,30.0,0.0,,,,33.0,435.0,2.26,96.56,3.36,H001068
113,House,Representative,Rep.,CA,D,null,,2,2,false,ocd-division/country:us/state:ca/cd:2,2013-01-03,2015-01-03,null,null,null,null,null,-0.425,-1.162791057,,1204.0,35.0,1.0,,,,13.0,495.0,2.91,94.66,5.26,H001068
117,House,Representative,Rep.,MI,R,null,H0MI02094,12,2,false,ocd-division/country:us/state:mi/cd:2,2021-01-03,2023-01-03,2232 Rayburn House Office Building,202-225-4401,null,null,null,0.563,null,2022,868.0,12.0,0.0,,,,14.0,204.0,1.38,95.89,3.99,H001058
116,House,Representative,Rep.,MI,R,null,H0MI02094,10,2,false,ocd-division/country:us/state:mi/cd:2,2019-01-03,2021-01-03,2232 Rayburn House Office Building,202-225-4401,null,null,R+9,0.578,null,2020,954.0,39.0,0.0,,,,11.0,169.0,4.09,94.26,5.63,H001058
115,House,Representative,Rep.,MI,R,null,H0MI02094,8,2,false,ocd-division/country:us/state:mi/cd:2,2017-01-03,2019-01-03,2232 Rayburn House Office Building,202-225-4401,202-226-0779,null,null,0.632,null,2018,1211.0,45.0,1.0,,,,11.0,182.0,3.72,96.55,3.45,H001058
114,House,Representative,Rep.,MI,R,null,H0MI02094,6,2,false,ocd-division/country:us/state:mi/cd:2,2015-01-06,2017-01-03,null,null,null,null,null,0.635,null,2016,1325.0,47.0,0.0,,,,14.0,169.0,3.55,95.27,4.65,H001058
113,House,Representative,Rep.,MI,R,null,,4,2,false,ocd-division/country:us/state:mi/cd:2,2013-01-03,2015-01-03,null,null,null,null,null,0.635,1.140496045,,1204.0,11.0,0.0,,,,12.0,273.0,0.91,94.03,5.89,H001058
112,House,Representative,Rep.,MI,R,null,,2,2,false,ocd-division/country:us/state:mi/cd:2,2011-01-04,2013-01-03,null,null,null,null,null,0.635,null,,1607.0,26.0,0.0,,,,23.0,262.0,1.62,92.43,7.51,H001058
117,House,Representative,Rep.,CA,R,null,H0CA48024,2,50,false,ocd-division/country:us/state:ca/cd:50,2021-01-03,2023-01-03,2300 Rayburn House Office Building,202-225-5672,null,null,null,0.496,null,2022,868.0,28.0,0.0,,,,25.0,201.0,3.23,96.41,3.47,I000056
115,House,Representative,Rep.,CA,R,,H0CA48024,18,49,false,ocd-division/country:us/state:ca/cd:49,2017-01-03,2019-01-03,2269 Rayburn House Office Building,202-225-3906,202-225-3303,null,null,0.506,null,2018,1211.0,102.0,0.0,,,,36.0,155.0,8.42,96.74,3.26,I000056
114,House,Representative,Rep.,CA,R,null,S8CA00135,16,49,false,ocd-division/country:us/state:ca/cd:49,2015-01-06,2017-01-03,null,null,null,null,null,0.506,null,2016,1325.0,48.0,3.0,,,,21.0,98.0,3.62,95.19,4.73,I000056
113,House,Representative,Rep.,CA,R,null,,14,49,false,ocd-division/country:us/state:ca/cd:49,2013-01-03,2015-01-02,null,null,null,null,null,0.506,0.760681729,2014,1204.0,13.0,2.0,,,,41.0,117.0,1.08,96.04,3.87,I000056
112,House,Representative,Rep.,CA,R,null,,12,49,false,ocd-division/country:us/state:ca/cd:49,2011-01-04,2013-01-03,null,null,null,null,null,0.506,null,2012,1607.0,35.0,0.0,,,,35.0,159.0,2.18,96.47,3.46,I000056
111,House,Representative,Rep.,CA,R,null,,10,49,false,ocd-division/country:us/state:ca/cd:49,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,36.0,1.0,,,,25.0,307.0,2.18,94.55,5.39,I000056
110,House,Representative,Rep.,CA,R,null,,8,49,false,ocd-division/country:us/state:ca/cd:49,2007-01-04,2009-01-03,null,null,null,null,null,null,null,,1873.0,79.0,2.0,,,,28.0,354.0,4.22,94.77,5.8,I000056
109,House,Representative,Rep.,CA,R,null,,6,49,false,ocd-division/country:us/state:ca/cd:49,2005-01-04,2007-01-03,null,null,null,null,null,null,null,,1214.0,55.0,0.0,,,,33.0,287.0,4.53,95.62,4.65,I000056
108,House,Representative,Rep.,CA,R,null,,4,49,false,ocd-division/country:us/state:ca/cd:49,2003-01-07,2005-01-03,null,null,null,null,null,null,null,,1221.0,45.0,0.0,,,,19.0,182.0,3.69,97.42,2.75,I000056
107,House,Representative,Rep.,CA,R,null,,2,48,false,ocd-division/country:us/state:ca/cd:48,2001-01-03,2003-01-03,null,null,null,null,null,null,null,,996.0,30.0,0.0,,,,15.0,214.0,3.01,97.37,3.16,I000056
117,House,Representative,Rep.,TX,R,null,H0TX13228,2,13,false,ocd-division/country:us/state:tx/cd:13,2021-01-03,2023-01-03,118 Cannon House Office Building,202-225-3706,null,null,null,null,null,2022,868.0,33.0,0.0,,,,25.0,416.0,3.8,89.4,10.48,J000304
117,House,Representative,Rep.,TX,D,null,H4TX18054,28,18,false,ocd-division/country:us/state:tx/cd:18,2021-01-03,2023-01-03,2426 Rayburn House Office Building,202-225-3816,null,null,null,-0.46,null,2022,868.0,10.0,0.0,,,,56.0,686.0,1.15,99.3,0.58,J000032
116,House,Representative,Rep.,TX,D,null,H4TX18054,26,18,false,ocd-division/country:us/state:tx/cd:18,2019-01-03,2021-01-03,2079 Rayburn House Office Building,202-225-3816,null,null,D+27,-0.46,null,2020,954.0,25.0,0.0,,,,64.0,1188.0,2.62,98.6,1.29,J000032
115,House,Representative,Rep.,TX,D,null,H4TX18054,24,18,false,ocd-division/country:us/state:tx/cd:18,2017-01-03,2019-01-03,2187 Rayburn House Office Building,202-225-3816,202-225-3317,null,null,-0.459,null,2018,1211.0,36.0,2.0,,,,65.0,779.0,2.97,96.42,3.58,J000032
114,House,Representative,Rep.,TX,D,null,H4TX18054,22,18,false,ocd-division/country:us/state:tx/cd:18,2015-01-06,2017-01-03,null,null,null,null,null,-0.459,null,2016,1325.0,164.0,0.0,,,,76.0,487.0,12.38,96.08,3.83,J000032
113,House,Representative,Rep.,TX,D,null,,20,18,false,ocd-division/country:us/state:tx/cd:18,2013-01-03,2015-01-02,null,null,null,null,null,-0.459,-1.022000812,2014,1204.0,90.0,1.0,,,,56.0,507.0,7.48,93.85,6.06,J000032
112,House,Representative,Rep.,TX,D,null,,18,18,false,ocd-division/country:us/state:tx/cd:18,2011-01-04,2013-01-03,null,null,null,null,null,-0.459,null,2012,1607.0,151.0,1.0,,,,50.0,406.0,9.4,92.26,7.67,J000032
111,House,Representative,Rep.,TX,D,null,,16,18,false,ocd-division/country:us/state:tx/cd:18,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,103.0,1.0,,,,65.0,694.0,6.22,97.73,2.2,J000032
110,House,Representative,Rep.,TX,D,null,,14,18,false,ocd-division/country:us/state:tx/cd:18,2007-01-03,2009-01-03,null,null,null,null,null,null,null,,1873.0,98.0,2.0,,,,67.0,1089.0,5.23,97.94,2.57,J000032
109,House,Representative,Rep.,TX,D,null,,12,18,false,ocd-division/country:us/state:tx/cd:18,2005-01-04,2007-01-03,null,null,null,null,null,null,null,,1214.0,79.0,1.0,,,,51.0,839.0,6.51,93.03,7.24,J000032
108,House,Representative,Rep.,TX,D,null,,10,18,false,ocd-division/country:us/state:tx/cd:18,2003-01-03,2005-01-03,null,null,null,null,null,null,null,,1221.0,70.0,3.0,,,,34.0,709.0,5.73,93.9,6.28,J000032
107,House,Representative,Rep.,TX,D,null,,8,18,false,ocd-division/country:us/state:tx/cd:18,2001-01-03,2003-01-03,null,null,null,null,null,null,null,,996.0,36.0,1.0,,,,40.0,488.0,3.61,93.83,6.7,J000032
106,House,Representative,Rep.,TX,D,null,,6,18,false,ocd-division/country:us/state:tx/cd:18,1999-01-03,2001-01-03,null,null,null,null,null,null,null,,1214.0,77.0,3.0,,,,22.0,448.0,6.34,93.32,6.86,J000032
105,House,Representative,Rep.,TX,D,null,,4,18,false,ocd-division/country:us/state:tx/cd:18,1997-01-03,1999-01-03,null,null,null,null,null,null,null,,1187.0,30.0,2.0,,,,9.0,358.0,2.53,92.06,8.48,J000032
104,House,Representative,Rep.,TX,D,null,,2,18,false,ocd-division/country:us/state:tx/cd:18,1995-01-03,1997-01-03,null,null,null,null,null,null,null,,1340.0,39.0,2.0,,,,5.0,177.0,2.91,94.81,6.49,J000032
117,House,Representative,Rep.,CA,D,null,H0CA53115,2,53,false,ocd-division/country:us/state:ca/cd:53,2021-01-03,2023-01-03,1232 Longworth House Office Building,202-225-2040,null,null,null,null,null,2022,868.0,12.0,1.0,,,,17.0,503.0,1.38,98.95,0.94,J000305
117,House,Representative,Rep.,NY,R,,H0NY27090,4,27,false,ocd-division/country:us/state:ny/cd:27,2021-01-03,2023-01-03,214 Cannon House Office Building,202-225-5265,null,null,null,null,null,2022,868.0,15.0,0.0,,,,21.0,246.0,1.73,92.68,7.2,J000020
116,House,Representative,Rep.,NY,R,null,H0NY27090,2,27,false,ocd-division/country:us/state:ny/cd:27,2020-07-21,2021-01-03,2243 Rayburn House Office Building,202-225-5265,null,null,R+11,null,null,2020,110.0,1.0,0.0,,,,2.0,33.0,0.91,86.92,13.08,J000020
117,House,Representative,Rep.,WA,D,null,H6WA07458,6,7,false,ocd-division/country:us/state:wa/cd:7,2021-01-03,2023-01-03,2346 Rayburn House Office Building,202-225-3106,null,null,null,-0.681,null,2022,868.0,4.0,0.0,,,,37.0,629.0,0.46,98.14,1.74,J000298
116,House,Representative,Rep.,WA,D,null,H6WA07458,4,7,false,ocd-division/country:us/state:wa/cd:7,2019-01-03,2021-01-03,1510 Longworth House Office Building,202-225-3106,null,null,D+33,-0.699,null,2020,954.0,9.0,0.0,,,,31.0,736.0,0.94,97.14,2.76,J000298
115,House,Representative,Rep.,WA,D,null,H6WA07458,2,7,false,ocd-division/country:us/state:wa/cd:7,2017-01-03,2019-01-03,319 Cannon House Office Building,202-225-3106,null,null,null,-0.702,null,2018,1211.0,23.0,1.0,,,,18.0,655.0,1.9,96.11,3.89,J000298
117,House,Representative,Rep.,NY,D,House Democratic Caucus Chair,H2NY10092,10,8,false,ocd-division/country:us/state:ny/cd:8,2021-01-03,2023-01-03,2433 Rayburn House Office Building,202-225-5936,null,null,null,-0.488,null,2022,868.0,3.0,0.0,,,,29.0,220.0,0.35,99.07,0.81,J000294
116,House,Representative,Rep.,NY,D,House Democratic Caucus Chair,H2NY10092,8,8,false,ocd-division/country:us/state:ny/cd:8,2019-01-03,2021-01-03,2433 Rayburn House Office Building,202-225-5936,null,null,D+36,-0.488,null,2020,954.0,21.0,0.0,,,,38.0,284.0,2.2,98.82,1.07,J000294
